sourceName,double,speed,length
Healthy,0.307,2.706692913,30.31496063
Healthy,0.287,2.102720115,30.70866142
Healthy,0.308,2.840909091,30.70866142
Healthy,0.299,3.713314245,28.74015748
Healthy,0.287,3.019863994,31.1023622
Healthy,0.289,3.176449535,29.13385827
Healthy,0.318,3.243557623,25.98425197
Healthy,0.237,2.952755906,30.31496063
Healthy,0.288,3.400143164,32.28346457
Healthy,0.271,3.019863994,31.49606299
Healthy,0.298,2.52773801,25.98425197
Healthy,0.282,3.131710809,32.67716535
Healthy,0.261,2.639584825,14.17322835
Healthy,0.235,3.44488189,16.14173228
Healthy,0.278,2.52773801,37.00787402
Healthy,0.277,3.556728704,22.83464567
Healthy,0.235,1.431639227,30.31496063
Healthy,0.261,1.45400859,27.55905512
Healthy,0.288,2.885647817,22.83464567
Healthy,0.262,2.348783107,23.62204724
Healthy,0.286,3.019863994,28.74015748
Healthy,0.293,2.997494631,39.37007874
Healthy,0.259,2.14745884,33.07086614
Healthy,0.325,2.52773801,23.22834646
Healthy,0.311,3.243557623,29.92125984
Healthy,0.316,3.959377237,27.16535433
Healthy,0.313,3.288296349,30.70866142
Healthy,0.295,2.393521832,31.1023622
Healthy,0.259,2.885647817,31.88976378
Healthy,0.258,2.550107373,31.49606299
Healthy,0.28,3.400143164,31.1023622
Healthy,0.328,3.489620616,32.67716535
Healthy,0.262,3.735683608,33.85826772
Healthy,0.314,3.333035075,29.92125984
Healthy,0.243,3.333035075,29.13385827
Healthy,0.25,3.780422334,31.88976378
Healthy,0.256,4.026485326,20.86614173
Healthy,0.255,3.355404438,25.59055118
Healthy,0.263,2.975125268,35.03937008
Healthy,0.269,3.355404438,30.31496063
Healthy,0.258,1.588224767,24.80314961
Healthy,0.257,2.639584825,36.22047244
Healthy,0.29,3.892269148,27.95275591
Healthy,0.322,3.288296349,30.31496063
Healthy,0.279,2.482999284,23.62204724
Healthy,0.312,3.690944882,27.16535433
Healthy,0.28,2.930386543,24.80314961
Healthy,0.276,3.265926986,29.92125984
Healthy,0.24,2.281675018,32.67716535
Healthy,0.236,2.729062276,33.85826772
Healthy,0.338,2.281675018,29.52755906
Healthy,0.264,3.422512527,28.34645669
Healthy,0.265,3.869899785,31.49606299
Healthy,0.297,4.160701503,30.70866142
Healthy,0.27,3.019863994,26.77165354
Healthy,0.252,2.975125268,25.59055118
Healthy,0.26,3.467251253,35.03937008
Healthy,0.268,3.265926986,27.55905512
Healthy,0.265,2.840909091,33.07086614
Healthy,0.275,2.057981389,30.31496063
Healthy,0.283,3.511989979,30.70866142
Healthy,0.295,2.975125268,30.70866142
Healthy,0.233,3.579098067,31.1023622
Healthy,0.269,3.131710809,29.52755906
Healthy,0.285,3.198818898,31.49606299
Healthy,0.249,3.154080172,25.59055118
Healthy,0.248,3.221188261,30.31496063
Healthy,0.253,3.44488189,19.68503937
Healthy,0.246,3.690944882,19.68503937
Healthy,0.281,2.505368647,34.2519685
Healthy,0.309,3.086972083,30.31496063
Healthy,0.35,1.856657122,31.1023622
Healthy,0.261,1.856657122,30.31496063
Healthy,0.289,3.869899785,30.31496063
Healthy,0.279,2.930386543,22.04724409
Healthy,0.262,3.489620616,28.34645669
Healthy,0.287,3.310665712,25.98425197
Healthy,0.281,3.511989979,33.46456693
Healthy,0.257,1.856657122,28.34645669
Healthy,0.237,2.840909091,28.74015748
Healthy,0.286,2.617215462,30.31496063
Healthy,0.263,3.758052971,30.31496063
Healthy,0.265,2.952755906,26.77165354
Healthy,0.261,3.131710809,29.13385827
Healthy,0.305,3.154080172,30.31496063
Healthy,0.293,3.243557623,23.62204724
Healthy,0.325,2.840909091,26.37795276
Healthy,0.279,3.042233357,29.52755906
Healthy,0.275,2.90801718,29.13385827
Healthy,0.247,2.304044381,29.92125984
Healthy,0.235,2.818539728,28.74015748
Healthy,0.246,3.198818898,32.28346457
Healthy,0.235,2.773801002,27.55905512
Healthy,0.243,3.154080172,31.1023622
Healthy,0.256,3.109341446,24.80314961
Healthy,0.32,3.780422334,29.13385827
Healthy,0.282,2.661954188,20.07874016
Healthy,0.309,3.221188261,31.49606299
Healthy,0.288,2.661954188,25.59055118
Healthy,0.295,2.885647817,33.07086614
Healthy,0.288,2.415891195,28.34645669
Healthy,0.307,3.556728704,22.44094488
Healthy,0.243,2.460629921,22.44094488
Healthy,0.285,3.735683608,31.49606299
Healthy,0.293,3.176449535,27.55905512
Healthy,0.252,2.192197566,28.34645669
Healthy,0.324,1.879026485,30.70866142
Healthy,0.274,3.534359341,29.52755906
Healthy,0.269,3.086972083,28.74015748
Healthy,0.301,2.840909091,29.92125984
Healthy,0.274,3.265926986,26.37795276
Healthy,0.286,3.243557623,31.49606299
Healthy,0.238,3.221188261,27.16535433
Healthy,0.3,2.975125268,29.13385827
Healthy,0.254,2.393521832,30.70866142
Healthy,0.24,3.221188261,29.13385827
Healthy,0.25,2.639584825,32.67716535
Healthy,0.252,2.975125268,31.49606299
Healthy,0.282,2.997494631,30.70866142
Healthy,0.27,3.06460272,30.70866142
Healthy,0.309,3.802791696,30.70866142
Healthy,0.311,3.668575519,28.34645669
Healthy,0.332,3.377773801,30.70866142
Healthy,0.293,3.154080172,31.1023622
Healthy,0.251,3.377773801,29.13385827
Healthy,0.299,2.975125268,29.52755906
Healthy,0.274,3.176449535,31.88976378
Healthy,0.295,3.579098067,28.74015748
Healthy,0.268,3.221188261,28.74015748
Healthy,0.304,3.019863994,32.67716535
Healthy,0.288,3.377773801,27.95275591
Healthy,0.316,2.930386543,31.49606299
Healthy,0.263,2.796170365,26.77165354
Healthy,0.348,3.511989979,22.83464567
Healthy,0.27,2.840909091,27.95275591
Healthy,0.258,3.713314245,29.52755906
Healthy,0.27,3.019863994,33.07086614
Healthy,0.28,1.879026485,19.68503937
Healthy,0.274,2.37115247,22.83464567
Healthy,0.269,3.355404438,25.98425197
Healthy,0.269,3.579098067,29.13385827
Healthy,0.247,1.588224767,27.55905512
Healthy,0.297,2.505368647,30.70866142
Healthy,0.261,2.885647817,21.65354331
Healthy,0.254,2.952755906,26.77165354
Healthy,0.272,2.975125268,22.83464567
Healthy,0.283,2.840909091,27.95275591
Healthy,0.295,1.677702219,26.77165354
Healthy,0.303,3.243557623,29.92125984
Healthy,0.279,2.14745884,33.85826772
Healthy,0.217,2.773801002,20.07874016
Healthy,0.292,2.438260558,22.04724409
Healthy,0.218,2.840909091,19.68503937
Healthy,0.265,3.623836793,20.07874016
Healthy,0.275,2.214566929,24.01574803
Healthy,0.279,1.901395848,23.22834646
Healthy,0.281,2.125089477,26.37795276
Healthy,0.255,1.923765211,27.95275591
Healthy,0.263,2.52773801,29.92125984
Healthy,0.26,2.37115247,32.28346457
Healthy,0.263,2.594846099,24.80314961
Healthy,0.253,3.333035075,24.01574803
Healthy,0.268,3.44488189,24.80314961
Healthy,0.248,3.869899785,25.19685039
Healthy,0.251,2.90801718,24.40944882
Healthy,0.302,2.729062276,27.55905512
Healthy,0.294,2.550107373,31.1023622
Healthy,0.275,2.348783107,22.04724409
Healthy,0.314,2.706692913,24.40944882
Healthy,0.278,2.68432355,25.59055118
Healthy,0.293,4.183070866,31.49606299
Healthy,0.323,2.259305655,38.58267717
Healthy,0.292,2.729062276,36.61417323
Healthy,0.287,2.818539728,22.04724409
Healthy,0.272,3.400143164,30.31496063
Healthy,0.295,4.630458125,28.34645669
Healthy,0.276,3.243557623,26.37795276
Healthy,0.298,2.617215462,20.47244094
Healthy,0.298,3.019863994,18.8976378
Healthy,0.335,3.086972083,28.34645669
Healthy,0.299,3.06460272,24.80314961
Healthy,0.288,2.057981389,28.34645669
Healthy,0.262,2.192197566,24.40944882
Healthy,0.313,2.997494631,31.1023622
Healthy,0.259,2.796170365,29.92125984
Healthy,0.249,2.930386543,30.70866142
Healthy,0.261,2.796170365,31.1023622
Healthy,0.283,3.422512527,26.37795276
Healthy,0.327,3.243557623,16.92913386
Healthy,0.309,3.556728704,26.37795276
Healthy,0.298,3.467251253,20.07874016
Healthy,0.29,2.706692913,22.44094488
Healthy,0.303,1.677702219,28.74015748
Healthy,0.312,2.885647817,21.25984252
Healthy,0.293,2.102720115,31.1023622
Healthy,0.327,2.572476736,16.14173228
Healthy,0.285,3.176449535,29.13385827
Healthy,0.237,2.281675018,31.1023622
Healthy,0.306,3.534359341,29.92125984
Healthy,0.263,1.811918397,31.1023622
Healthy,0.267,3.109341446,22.83464567
Healthy,0.285,3.579098067,32.67716535
Healthy,0.273,3.310665712,31.88976378
Healthy,0.268,3.489620616,31.49606299
Healthy,0.261,2.326413744,31.49606299
Healthy,0.282,3.758052971,33.46456693
Healthy,0.247,3.780422334,30.70866142
Healthy,0.278,3.646206156,26.37795276
Healthy,0.278,3.534359341,29.92125984
Healthy,0.253,4.004115963,26.77165354
Healthy,0.252,3.579098067,33.85826772
Healthy,0.287,2.796170365,28.74015748
Healthy,0.254,3.176449535,26.77165354
Healthy,0.251,2.505368647,29.13385827
Healthy,0.308,3.959377237,28.34645669
Healthy,0.236,2.930386543,33.46456693
Healthy,0.289,2.438260558,30.31496063
Healthy,0.273,2.818539728,25.19685039
Healthy,0.261,2.885647817,33.07086614
Healthy,0.274,3.735683608,29.13385827
Healthy,0.257,3.400143164,20.47244094
Healthy,0.241,2.37115247,25.59055118
Healthy,0.279,3.780422334,31.88976378
Healthy,0.281,3.176449535,33.07086614
Healthy,0.296,1.856657122,28.74015748
Healthy,0.265,3.019863994,33.07086614
Healthy,0.289,3.154080172,32.28346457
Healthy,0.292,3.735683608,32.67716535
Healthy,0.258,2.997494631,31.49606299
Healthy,0.259,3.534359341,32.67716535
Healthy,0.27,3.556728704,33.85826772
Healthy,0.297,3.556728704,31.88976378
Healthy,0.244,3.400143164,31.88976378
Healthy,0.283,3.377773801,30.31496063
Healthy,0.276,3.735683608,31.1023622
Healthy,0.274,3.422512527,32.28346457
Healthy,0.279,3.400143164,32.67716535
Healthy,0.271,3.198818898,33.46456693
Healthy,0.268,3.198818898,32.67716535
Healthy,0.281,3.355404438,26.77165354
Healthy,0.284,3.44488189,27.55905512
Healthy,0.268,3.579098067,31.1023622
Healthy,0.275,3.489620616,28.74015748
Healthy,0.261,2.438260558,29.52755906
Healthy,0.279,2.751431639,31.49606299
Healthy,0.278,3.310665712,24.80314961
Healthy,0.299,2.773801002,24.40944882
Healthy,0.254,2.90801718,25.59055118
Healthy,0.26,3.288296349,24.01574803
Healthy,0.294,2.102720115,28.74015748
Healthy,0.324,1.856657122,26.37795276
Healthy,0.303,2.236936292,30.31496063
Healthy,0.252,2.125089477,30.70866142
Healthy,0.313,2.863278454,26.37795276
Healthy,0.291,2.52773801,33.07086614
Healthy,0.265,3.086972083,31.49606299
Healthy,0.291,3.176449535,31.49606299
Healthy,0.241,2.214566929,23.62204724
Healthy,0.233,3.467251253,27.95275591
Healthy,0.238,3.802791696,25.59055118
Healthy,0.252,3.422512527,35.43307087
Healthy,0.21,2.438260558,29.92125984
Healthy,0.212,2.885647817,32.28346457
Healthy,0.248,2.550107373,30.31496063
Healthy,0.263,4.160701503,32.67716535
Healthy,0.257,3.60146743,22.83464567
Healthy,0.316,3.713314245,29.13385827
Healthy,0.299,3.243557623,23.62204724
Healthy,0.313,3.623836793,22.44094488
Healthy,0.317,1.901395848,25.98425197
Healthy,0.254,2.997494631,29.52755906
Healthy,0.305,2.68432355,27.16535433
Healthy,0.302,2.505368647,27.16535433
Healthy,0.303,2.52773801,26.77165354
Healthy,0.293,3.019863994,31.49606299
Healthy,0.312,2.729062276,29.13385827
Healthy,0.249,2.751431639,32.28346457
Healthy,0.284,2.572476736,28.34645669
Healthy,0.259,2.997494631,30.70866142
Healthy,0.268,2.796170365,28.74015748
Healthy,0.256,3.668575519,27.95275591
Healthy,0.277,3.086972083,28.34645669
Healthy,0.263,3.60146743,32.28346457
Healthy,0.264,3.176449535,27.95275591
Healthy,0.308,2.706692913,30.70866142
Healthy,0.315,2.885647817,21.25984252
Healthy,0.301,3.869899785,24.80314961
Healthy,0.291,2.952755906,23.62204724
Healthy,0.282,3.310665712,30.70866142
Healthy,0.275,1.9908733,32.28346457
Healthy,0.248,2.393521832,34.64566929
Healthy,0.276,2.415891195,33.07086614
Healthy,0.328,3.265926986,29.52755906
Healthy,0.283,3.534359341,35.82677165
Healthy,0.291,3.9817466,32.67716535
Healthy,0.261,3.243557623,29.92125984
Healthy,0.32,3.131710809,23.22834646
Healthy,0.31,4.071224052,33.07086614
Healthy,0.292,3.467251253,31.1023622
Healthy,0.244,3.109341446,29.92125984
Healthy,0.277,2.102720115,30.31496063
Healthy,0.262,3.623836793,33.46456693
Healthy,0.268,3.06460272,21.25984252
Healthy,0.299,2.997494631,21.25984252
Healthy,0.245,3.042233357,28.34645669
Healthy,0.278,3.60146743,23.62204724
Healthy,0.281,1.834287759,25.98425197
Healthy,0.288,1.9908733,25.59055118
Healthy,0.279,2.52773801,32.67716535
Healthy,0.322,2.259305655,25.98425197
Healthy,0.269,2.482999284,29.92125984
Healthy,0.307,2.415891195,33.07086614
Healthy,0.28,3.377773801,20.86614173
Healthy,0.255,2.460629921,29.13385827
Healthy,0.268,3.176449535,24.80314961
Healthy,0.273,3.668575519,33.07086614
Healthy,0.275,2.057981389,25.19685039
Healthy,0.267,2.975125268,32.28346457
Healthy,0.291,2.550107373,31.88976378
Healthy,0.29,3.422512527,32.28346457
Healthy,0.269,2.415891195,32.28346457
Healthy,0.287,3.847530422,31.49606299
Healthy,0.292,3.713314245,31.88976378
Healthy,0.274,3.668575519,32.67716535
Healthy,0.295,3.735683608,31.88976378
Healthy,0.266,3.534359341,28.34645669
Healthy,0.31,3.422512527,26.77165354
Healthy,0.213,3.690944882,33.85826772
Healthy,0.288,3.579098067,25.98425197
Healthy,0.285,2.818539728,31.1023622
Healthy,0.28,2.37115247,24.40944882
Healthy,0.282,3.422512527,24.40944882
Healthy,0.263,2.236936292,30.31496063
Healthy,0.264,2.997494631,29.13385827
Healthy,0.268,1.722440945,31.49606299
Healthy,0.27,3.377773801,21.65354331
Healthy,0.26,3.60146743,25.19685039
Healthy,0.271,3.847530422,28.74015748
Healthy,0.341,1.61059413,30.31496063
Healthy,0.347,2.125089477,31.49606299
Healthy,0.293,2.773801002,28.34645669
Healthy,0.301,3.467251253,27.55905512
Healthy,0.27,3.668575519,31.88976378
Healthy,0.27,3.400143164,29.13385827
Healthy,0.234,2.773801002,23.22834646
Healthy,0.303,3.400143164,33.07086614
Healthy,0.254,3.333035075,31.1023622
Healthy,0.32,2.169828203,31.1023622
Healthy,0.309,3.489620616,31.1023622
Healthy,0.245,3.44488189,30.31496063
Healthy,0.276,3.467251253,31.88976378
Healthy,0.316,3.400143164,29.13385827
Healthy,0.269,3.176449535,29.92125984
Healthy,0.265,3.243557623,28.74015748
Healthy,0.237,3.131710809,25.59055118
Healthy,0.263,3.131710809,21.65354331
Healthy,0.286,3.019863994,28.34645669
Healthy,0.303,2.572476736,24.01574803
Healthy,0.301,2.438260558,30.70866142
Healthy,0.269,2.930386543,34.2519685
Healthy,0.265,2.661954188,30.70866142
Healthy,0.316,3.131710809,20.47244094
Healthy,0.262,4.004115963,25.98425197
Healthy,0.269,3.109341446,31.88976378
Healthy,0.272,2.326413744,32.28346457
Healthy,0.284,3.042233357,31.88976378
Healthy,0.295,3.847530422,33.07086614
Healthy,0.305,3.802791696,28.34645669
Healthy,0.281,3.780422334,22.83464567
Healthy,0.263,3.892269148,29.92125984
Healthy,0.279,3.534359341,27.55905512
Healthy,0.243,2.438260558,27.95275591
Healthy,0.249,3.176449535,23.22834646
Healthy,0.26,2.885647817,25.59055118
Healthy,0.251,2.952755906,19.68503937
Healthy,0.254,1.789549034,29.52755906
Healthy,0.305,3.019863994,29.52755906
Healthy,0.272,1.498747316,31.1023622
Healthy,0.285,3.355404438,31.88976378
Healthy,0.265,3.154080172,29.52755906
Healthy,0.259,3.377773801,29.92125984
Healthy,0.292,3.646206156,26.37795276
Healthy,0.245,3.176449535,20.47244094
Healthy,0.278,3.489620616,23.62204724
Healthy,0.251,3.221188261,34.64566929
Healthy,0.257,2.125089477,29.92125984
Healthy,0.308,2.505368647,20.47244094
Healthy,0.288,3.892269148,31.88976378
Healthy,0.317,3.109341446,31.49606299
Healthy,0.289,1.61059413,32.28346457
Healthy,0.33,3.422512527,25.59055118
Healthy,0.308,3.377773801,29.92125984
Healthy,0.257,3.467251253,27.55905512
Healthy,0.253,2.639584825,29.92125984
Healthy,0.288,2.952755906,24.40944882
Healthy,0.275,2.326413744,31.49606299
Healthy,0.269,3.131710809,34.2519685
Healthy,0.276,2.080350752,35.43307087
Healthy,0.301,3.288296349,35.82677165
Healthy,0.306,3.713314245,35.43307087
Healthy,0.323,3.869899785,33.46456693
Healthy,0.299,3.914638511,31.49606299
Healthy,0.333,3.937007874,24.40944882
Healthy,0.295,3.780422334,30.70866142
Healthy,0.307,3.556728704,26.37795276
Healthy,0.259,2.035612026,29.13385827
Healthy,0.27,3.176449535,27.55905512
Healthy,0.324,2.639584825,22.44094488
Healthy,0.311,3.042233357,29.52755906
Healthy,0.258,2.550107373,28.74015748
Healthy,0.291,2.057981389,29.13385827
Healthy,0.284,2.885647817,25.59055118
Healthy,0.288,2.952755906,33.85826772
Healthy,0.282,2.796170365,32.28346457
Healthy,0.279,2.52773801,30.31496063
Healthy,0.271,3.869899785,33.85826772
Healthy,0.299,3.221188261,25.59055118
Healthy,0.275,3.042233357,30.70866142
Healthy,0.273,3.579098067,32.67716535
Healthy,0.255,2.169828203,27.95275591
Healthy,0.308,3.176449535,30.70866142
Healthy,0.297,3.489620616,29.13385827
Healthy,0.353,2.773801002,34.64566929
Healthy,0.268,3.198818898,26.37795276
Healthy,0.25,2.885647817,29.92125984
Healthy,0.301,3.847530422,34.64566929
Healthy,0.309,2.68432355,31.49606299
Healthy,0.269,3.400143164,32.67716535
Healthy,0.264,3.869899785,29.52755906
Healthy,0.263,3.400143164,29.52755906
Healthy,0.297,3.758052971,26.77165354
Healthy,0.276,3.086972083,27.16535433
Healthy,0.275,3.355404438,24.01574803
Healthy,0.278,2.572476736,25.98425197
Healthy,0.274,2.572476736,25.19685039
Healthy,0.285,2.706692913,30.31496063
Healthy,0.269,2.415891195,25.59055118
Healthy,0.323,2.125089477,16.92913386
Healthy,0.288,3.221188261,32.28346457
Healthy,0.282,2.661954188,32.67716535
Healthy,0.266,1.431639227,24.40944882
Healthy,0.264,3.556728704,29.92125984
Healthy,0.262,3.131710809,25.19685039
Healthy,0.321,2.617215462,32.28346457
Healthy,0.293,3.310665712,30.31496063
Healthy,0.284,2.729062276,29.92125984
Healthy,0.279,3.511989979,31.1023622
Healthy,0.298,3.221188261,29.92125984
Healthy,0.262,3.243557623,26.37795276
Healthy,0.299,3.400143164,29.52755906
Healthy,0.268,3.288296349,29.52755906
Healthy,0.291,2.639584825,30.70866142
Healthy,0.296,2.930386543,26.77165354
Healthy,0.271,2.975125268,24.40944882
Healthy,0.286,3.489620616,25.59055118
Healthy,0.31,2.751431639,29.13385827
Healthy,0.308,2.482999284,31.88976378
Healthy,0.273,2.348783107,31.49606299
Healthy,0.28,2.840909091,27.95275591
Healthy,0.282,3.511989979,20.86614173
Healthy,0.289,3.377773801,26.77165354
Healthy,0.267,2.68432355,33.46456693
Healthy,0.291,2.035612026,31.1023622
Healthy,0.288,2.818539728,31.49606299
Healthy,0.295,3.690944882,30.70866142
Healthy,0.314,3.422512527,31.49606299
Healthy,0.297,3.176449535,30.31496063
Healthy,0.239,3.265926986,32.67716535
Healthy,0.272,3.400143164,30.31496063
Healthy,0.336,3.400143164,30.70866142
Healthy,0.245,3.735683608,31.1023622
Healthy,0.269,3.131710809,29.92125984
Healthy,0.267,3.06460272,31.88976378
Healthy,0.262,3.355404438,32.28346457
Healthy,0.29,2.975125268,28.34645669
Healthy,0.31,3.511989979,27.16535433
Healthy,0.26,3.646206156,27.55905512
Healthy,0.283,3.042233357,27.16535433
Healthy,0.288,3.019863994,29.92125984
Healthy,0.289,2.818539728,33.85826772
Healthy,0.273,2.90801718,29.52755906
Healthy,0.273,3.086972083,34.64566929
Healthy,0.275,4.048854689,33.85826772
Healthy,0.283,2.773801002,29.92125984
Healthy,0.287,4.026485326,29.92125984
Healthy,0.289,3.579098067,30.70866142
Healthy,0.276,3.355404438,30.31496063
Healthy,0.276,3.310665712,31.88976378
Healthy,0.251,3.243557623,31.1023622
Healthy,0.282,2.930386543,31.1023622
Healthy,0.279,3.668575519,30.70866142
Healthy,0.248,3.489620616,32.67716535
Healthy,0.289,3.556728704,31.49606299
Healthy,0.259,3.377773801,33.46456693
Healthy,0.314,3.735683608,34.2519685
Healthy,0.299,3.489620616,20.07874016
Healthy,0.279,3.780422334,26.77165354
Healthy,0.267,3.802791696,30.31496063
Healthy,0.269,1.968503937,27.95275591
Healthy,0.264,2.885647817,28.34645669
Healthy,0.262,3.400143164,31.49606299
Healthy,0.297,2.460629921,28.74015748
Healthy,0.272,3.131710809,25.98425197
Healthy,0.291,3.355404438,25.59055118
Healthy,0.296,2.952755906,27.16535433
Healthy,0.273,2.550107373,25.59055118
Healthy,0.288,2.281675018,27.16535433
Healthy,0.268,2.572476736,26.77165354
Healthy,0.253,2.192197566,29.92125984
Healthy,0.294,2.482999284,29.92125984
Healthy,0.307,2.326413744,32.28346457
Healthy,0.287,3.042233357,27.55905512
Healthy,0.277,3.042233357,31.1023622
Healthy,0.305,3.422512527,28.34645669
Healthy,0.273,2.840909091,29.13385827
Healthy,0.272,3.288296349,22.44094488
Healthy,0.278,2.840909091,26.37795276
Healthy,0.279,2.751431639,29.13385827
Healthy,0.295,1.789549034,27.95275591
Healthy,0.265,2.594846099,26.77165354
Healthy,0.29,2.773801002,32.28346457
Healthy,0.27,2.594846099,24.40944882
Healthy,0.241,2.52773801,27.95275591
Healthy,0.272,3.467251253,25.59055118
Healthy,0.295,2.37115247,27.95275591
Healthy,0.252,2.885647817,32.28346457
Healthy,0.303,2.796170365,29.52755906
Healthy,0.256,3.109341446,25.19685039
Healthy,0.279,3.579098067,23.62204724
Healthy,0.289,2.997494631,33.46456693
Healthy,0.315,2.080350752,29.92125984
Healthy,0.287,2.125089477,20.86614173
Healthy,0.291,3.623836793,34.64566929
Healthy,0.25,3.086972083,29.13385827
Healthy,0.241,2.482999284,29.92125984
Healthy,0.222,3.735683608,24.80314961
Healthy,0.228,3.288296349,26.37795276
Healthy,0.237,3.109341446,29.52755906
Healthy,0.234,2.505368647,26.77165354
Healthy,0.242,2.550107373,28.34645669
Healthy,0.244,2.930386543,27.95275591
Healthy,0.282,2.661954188,25.19685039
Healthy,0.256,2.818539728,24.80314961
Healthy,0.258,2.975125268,31.49606299
Healthy,0.239,2.415891195,31.88976378
Healthy,0.262,2.438260558,27.16535433
Healthy,0.241,3.310665712,27.16535433
Healthy,0.25,3.333035075,24.01574803
Healthy,0.26,2.729062276,19.68503937
Healthy,0.295,2.304044381,28.74015748
Healthy,0.256,2.773801002,27.16535433
Healthy,0.251,2.035612026,28.34645669
Healthy,0.269,3.288296349,37.4015748
Healthy,0.27,2.952755906,24.40944882
Healthy,0.242,2.952755906,28.34645669
Healthy,0.266,4.026485326,25.98425197
Healthy,0.254,2.639584825,32.28346457
Healthy,0.254,2.505368647,31.88976378
Healthy,0.282,2.52773801,22.83464567
Healthy,0.283,3.534359341,31.88976378
Healthy,0.255,3.467251253,31.1023622
Healthy,0.241,2.393521832,29.92125984
Healthy,0.264,3.243557623,32.28346457
Healthy,0.293,3.333035075,30.70866142
Healthy,0.332,3.511989979,33.07086614
Healthy,0.324,3.60146743,31.1023622
Healthy,0.307,3.154080172,31.49606299
Healthy,0.285,3.780422334,34.2519685
Healthy,0.273,3.288296349,33.46456693
Healthy,0.29,3.265926986,27.16535433
Healthy,0.268,3.802791696,33.07086614
Healthy,0.271,3.713314245,33.85826772
Healthy,0.285,2.840909091,24.80314961
Healthy,0.261,3.646206156,35.43307087
Healthy,0.271,3.758052971,24.40944882
Healthy,0.3,2.661954188,28.74015748
Healthy,0.278,4.115962777,31.88976378
Healthy,0.249,2.505368647,31.88976378
Healthy,0.299,3.489620616,31.49606299
Healthy,0.292,3.377773801,32.28346457
Healthy,0.28,3.489620616,32.67716535
Healthy,0.303,3.265926986,34.64566929
Healthy,0.291,3.511989979,30.70866142
Healthy,0.283,3.758052971,30.31496063
Healthy,0.266,3.758052971,26.77165354
Healthy,0.28,3.198818898,30.31496063
Healthy,0.293,3.086972083,18.8976378
Healthy,0.257,2.773801002,29.92125984
Healthy,0.26,3.154080172,27.95275591
Healthy,0.238,1.565855404,29.52755906
Healthy,0.252,3.422512527,32.67716535
Healthy,0.294,2.594846099,32.67716535
Healthy,0.256,2.975125268,31.49606299
Healthy,0.321,3.556728704,30.31496063
Healthy,0.287,3.579098067,27.95275591
Healthy,0.293,3.310665712,20.86614173
Healthy,0.33,3.109341446,32.67716535
Healthy,0.263,2.930386543,29.92125984
Healthy,0.28,2.125089477,31.1023622
Healthy,0.288,3.825161059,30.70866142
Healthy,0.31,2.930386543,29.92125984
Healthy,0.264,3.198818898,29.92125984
Healthy,0.273,3.176449535,31.1023622
Healthy,0.266,3.06460272,31.49606299
Healthy,0.259,3.131710809,31.49606299
Healthy,0.304,3.243557623,26.77165354
Healthy,0.319,3.355404438,30.70866142
Healthy,0.267,3.086972083,31.1023622
Healthy,0.237,2.52773801,27.95275591
Healthy,0.257,2.90801718,31.49606299
Healthy,0.243,3.154080172,31.1023622
Healthy,0.261,2.930386543,28.34645669
Healthy,0.296,3.198818898,22.04724409
Healthy,0.247,3.019863994,25.19685039
Healthy,0.273,2.639584825,23.22834646
Healthy,0.278,1.655332856,24.01574803
Healthy,0.288,2.617215462,31.1023622
Healthy,0.282,2.415891195,33.07086614
Healthy,0.274,2.348783107,30.70866142
Healthy,0.286,3.176449535,32.28346457
Healthy,0.3,3.60146743,32.28346457
Healthy,0.307,3.400143164,24.80314961
Healthy,0.293,3.467251253,32.28346457
Healthy,0.265,3.534359341,32.67716535
Healthy,0.268,2.639584825,32.28346457
Healthy,0.298,3.467251253,31.49606299
Healthy,0.268,3.44488189,23.62204724
Healthy,0.282,3.44488189,25.98425197
Healthy,0.295,3.310665712,31.49606299
Healthy,0.292,2.035612026,25.98425197
Healthy,0.294,2.460629921,24.80314961
Healthy,0.295,3.825161059,32.67716535
Healthy,0.282,2.192197566,28.34645669
Healthy,0.284,2.617215462,28.74015748
Healthy,0.269,3.086972083,34.2519685
Healthy,0.281,2.930386543,33.85826772
Healthy,0.285,2.997494631,34.2519685
Healthy,0.315,3.802791696,33.07086614
Healthy,0.283,3.869899785,35.43307087
Healthy,0.287,3.780422334,35.03937008
Healthy,0.283,3.60146743,31.49606299
Healthy,0.285,4.339656407,30.31496063
Healthy,0.279,4.227809592,32.67716535
Healthy,0.275,3.44488189,25.59055118
Healthy,0.265,3.400143164,27.16535433
Healthy,0.289,3.646206156,36.22047244
Healthy,0.277,2.37115247,21.65354331
Healthy,0.25,2.90801718,25.98425197
Healthy,0.29,4.205440229,27.16535433
Healthy,0.256,2.169828203,25.59055118
Healthy,0.282,2.594846099,27.55905512
Healthy,0.282,2.505368647,30.70866142
Healthy,0.26,2.505368647,25.19685039
Healthy,0.292,2.594846099,30.70866142
Healthy,0.281,2.952755906,23.62204724
Healthy,0.281,2.729062276,33.85826772
Healthy,0.298,3.042233357,22.83464567
Healthy,0.288,2.594846099,31.88976378
Healthy,0.317,3.422512527,28.34645669
Healthy,0.347,2.505368647,25.59055118
Healthy,0.281,3.579098067,31.49606299
Healthy,0.305,3.154080172,28.74015748
Healthy,0.23,2.840909091,27.95275591
Healthy,0.209,3.265926986,30.70866142
Healthy,0.236,2.997494631,31.1023622
Healthy,0.251,2.818539728,28.74015748
